application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
SSH,3,123,train,6593,1000,0.27304924475488074,0.2523165264065762,0.5365211484163576,0.37601092352343257,3,0.8969974979149291,0.10665844636251541,0.6059075009716285
SSH,3,123,validation,2439,1000,0.4421386848186833,0.38516061165561444,0.6009824270435971,0.42059615248881516,3,0.9728464419475655,0.03564356435643564,0.7944572748267898
SSH,5,0,train,6593,1000,0.28606874546613553,0.2707354089229186,0.5730406304037939,0.3415635789811856,3,0.8686405337781484,0.47348951911220716,0.37699183832102606
SSH,5,0,validation,2439,1000,0.47673662865018585,0.42283840255357685,0.535094104552786,0.3875318352049419,3,0.9616104868913857,0.4693069306930693,0.17436489607390301
SSH,5,21,train,6593,1000,0.29515311479034484,0.2701499076866678,0.5502207863708586,0.3715346705797723,3,0.9099249374478732,0.12083847102342787,0.6198989506412748
SSH,5,21,validation,2439,1000,0.44633955548167753,0.4091185032278426,0.60370256230543,0.43644767334740653,3,0.9859550561797753,0.03762376237623762,0.7875288683602771
SSH,5,42,train,6593,1000,0.2845538007893902,0.2640852668558857,0.5487539258355177,0.38174168112725054,3,0.9128440366972477,0.08631319358816276,0.6471045472211426
SSH,5,42,validation,2439,1000,0.441402051886622,0.4109663287146628,0.6065790857830885,0.4437049532425824,3,0.9878277153558053,0.01782178217821782,0.8140877598152425
SSH,5,84,train,6593,1000,0.28271488510340637,0.267301589129592,0.535652244092197,0.373143415672618,3,0.9061718098415346,0.093711467324291,0.6070734551107656
SSH,5,84,validation,2439,1000,0.4547185012307359,0.4192941321088057,0.6056255952553763,0.4328890253626979,3,0.9859550561797753,0.023762376237623763,0.8071593533487298
SSH,5,123,train,6593,1000,0.2889422807831282,0.2669803134145018,0.5435853311984534,0.3728085694543162,3,0.8982485404503753,0.10172626387176326,0.6307811892732219
SSH,5,123,validation,2439,1000,0.47767396641012405,0.43020225362718983,0.6155593828319179,0.4276076385611268,3,0.9840823970037453,0.027722772277227723,0.8348729792147807
SSH,10,0,train,6593,1000,0.30975544091571366,0.2954611935342853,0.5457571055562966,0.3849352930924572,3,0.8915763135946623,0.10480887792848335,0.6408861251457443
SSH,10,0,validation,2439,1000,0.5394992371011305,0.5007137740744309,0.6344222629699979,0.4514015010081543,3,0.9897003745318352,0.019801980198019802,0.8937644341801386
SSH,10,21,train,6593,1000,0.3198505494158806,0.29143534629719664,0.5697303559502528,0.394432652730909,3,0.914512093411176,0.11220715166461159,0.6824718227749709
SSH,10,21,validation,2439,1000,0.5420159044249006,0.5145109028686587,0.645714246931349,0.4744650013055174,3,0.9915730337078652,0.02178217821782178,0.9237875288683602
SSH,10,42,train,6593,1000,0.29996156581532946,0.29329662636711595,0.6249636418096934,0.3236074970149318,3,0.8273561301084237,0.5807644882860666,0.46677030703459
SSH,10,42,validation,2439,1000,0.5025198903212112,0.45931335139999263,0.6075067485470295,0.36610032874617787,3,0.951310861423221,0.6356435643564357,0.23556581986143188
SSH,10,84,train,6593,1000,0.3104814941622776,0.2894101254753772,0.5563322684877839,0.3922371943113636,3,0.9032527105921602,0.10542540073982737,0.6603186941313641
SSH,10,84,validation,2439,1000,0.5362968869260335,0.505314539385626,0.6378864662032542,0.4666812385418873,3,0.9897003745318352,0.019801980198019802,0.9041570438799076
SSH,10,123,train,6593,1000,0.3134101260057762,0.29532996712021425,0.5503467307867588,0.3837530358595942,3,0.8928273561301084,0.11344019728729964,0.6447726389428683
SSH,10,123,validation,2439,1000,0.5437450510270634,0.5017209478887109,0.6367317317921687,0.4568788122115608,3,0.9897003745318352,0.019801980198019802,0.9006928406466512
SSH,20,0,train,6593,1000,0.3331554046864647,0.3273908767327817,0.5844244763315494,0.36736790355281984,3,0.8982485404503753,0.4784217016029593,0.3766031869413136
SSH,20,0,validation,2439,1000,0.5549854350668748,0.5193832705544711,0.4911098481984068,0.4517152145085257,3,0.9868913857677902,0.3940594059405941,0.09237875288683603
SSH,20,21,train,6593,1000,0.33734194923410477,0.3304098122071796,0.5725014096835578,0.3735066993680247,3,0.9090909090909091,0.4753390875462392,0.3330742324135251
SSH,20,21,validation,2439,1000,0.5595161396454468,0.5346586306069495,0.4643253452677442,0.4617452297920276,3,0.9868913857677902,0.3425742574257426,0.06351039260969978
SSH,20,42,train,6593,1000,0.315206831035563,0.3150566634406114,0.5945781687061573,0.363068316335352,3,0.8648874061718098,0.5228113440197287,0.3960357559269335
SSH,20,42,validation,2439,1000,0.5563435048732821,0.5182860692753011,0.525722962570539,0.4343736207853911,3,0.9831460674157303,0.48316831683168315,0.11085450346420324
SSH,20,84,train,6593,1000,0.3078542128039352,0.314123210820514,0.6357393972589555,0.33321094107563604,3,0.8135946622185154,0.5813810110974106,0.5122425184609405
SSH,20,84,validation,2439,1000,0.5490101881232589,0.5295229389805014,0.6361556220754286,0.3773975055179541,3,0.9803370786516854,0.6613861386138614,0.26674364896073904
SSH,20,123,train,6593,1000,0.3120372620526419,0.31365135218408247,0.5994072658878423,0.36083287046730744,3,0.8573811509591326,0.5413070283600493,0.39953361834434514
SSH,20,123,validation,2439,1000,0.557296929337372,0.5190645109860802,0.5310762922310344,0.4319084513896195,3,0.9822097378277154,0.499009900990099,0.11200923787528869
Video,1,0,train,6110,1000,0.2136595892702317,0.2181909465133631,0.583546159294308,0.44122071525294626,3,0.9382411067193676,0.6224066390041494,0.18999073215940684
Video,1,0,validation,2975,1000,0.23339133255591163,0.1955973047370177,0.5347141869931367,0.3983092289406429,3,0.8525269262634632,0.5748427672955975,0.17677286742034942
Video,1,21,train,6110,1000,0.22457498781933072,0.22263321646412645,0.5934609384197924,0.4007999756054977,3,0.8646245059288538,0.5835062240663901,0.33225208526413347
Video,1,21,validation,2975,1000,0.1931619493010259,0.19670225336845784,0.49659025634022846,0.33893823160111924,3,0.7050538525269263,0.48050314465408805,0.30421377183967113
Video,1,42,train,6110,1000,0.2271982178177169,0.22478343505921183,0.5994279876463853,0.4233658976987534,3,0.8952569169960475,0.6379668049792531,0.26506024096385544
Video,1,42,validation,2975,1000,0.20888941072880485,0.1873813206511176,0.5094445221764379,0.366323454236767,3,0.7729908864954432,0.5446540880503145,0.21068859198355602
Video,1,84,train,6110,1000,0.20289603597784522,0.2126272456142204,0.5797116915182902,0.44425990017791556,3,0.9456521739130435,0.6058091286307054,0.1876737720111214
Video,1,84,validation,2975,1000,0.23408096605403683,0.19297381185784954,0.5407843121903079,0.4040742421425657,3,0.8632974316487159,0.5874213836477987,0.17163412127440905
Video,1,123,train,6110,1000,0.18853921029639822,0.2041452566534305,0.5675167683244189,0.45860016943673826,3,0.9560276679841897,0.5912863070539419,0.15523632993512512
Video,1,123,validation,2975,1000,0.21833202724039802,0.17939680509022274,0.5334786661879682,0.42716886410332794,3,0.87986743993372,0.5849056603773585,0.13566289825282632
Video,3,0,train,6110,1000,0.23547413999441,0.24907248237584953,0.607974976349068,0.35388913843377817,3,0.966897233201581,0.6281120331950207,0.2289156626506024
Video,3,0,validation,2975,1000,0.27597170030498563,0.2318854628321166,0.5475614081275662,0.3109032885482447,3,0.8964374482187241,0.5735849056603773,0.17266187050359713
Video,3,21,train,6110,1000,0.26075405038244204,0.26397765965245906,0.617883440545639,0.3398259087887097,3,0.9555335968379447,0.6353734439834025,0.26274328081556997
Video,3,21,validation,2975,1000,0.27467442029883254,0.23729868994610875,0.5525955648007805,0.2785024735085,3,0.8616404308202155,0.5710691823899371,0.2250770811921891
Video,3,42,train,6110,1000,0.16728272907835967,0.1975252012998312,0.5540863464835195,0.36694249261295414,3,0.9738142292490118,0.3941908713692946,0.2942539388322521
Video,3,42,validation,2975,1000,0.2575566130429969,0.2157555602411123,0.5157075212546841,0.34690208957620267,3,0.9312344656172328,0.3610062893081761,0.25488180883864336
Video,3,84,train,6110,1000,0.2530547649684791,0.2589903610546825,0.6101983253236652,0.3536125029691507,3,0.9619565217391305,0.645746887966805,0.22289156626506024
Video,3,84,validation,2975,1000,0.2838815973519056,0.24177871017971747,0.5669192975197753,0.29898286684149206,3,0.8831814415907208,0.6264150943396226,0.19116135662898254
Video,3,123,train,6110,1000,0.2657640247267476,0.26530437829494186,0.6221568633307416,0.32608914637052827,3,0.9412055335968379,0.6161825726141079,0.30908248378127895
Video,3,123,validation,2975,1000,0.25954009951757834,0.23365252124282684,0.5423921018568053,0.25908933054104516,3,0.8235294117647058,0.5446540880503145,0.2589928057553957
Video,5,0,train,6110,1000,0.2860856327513658,0.2858724206085183,0.6285850866669178,0.3353561161314666,3,0.9575098814229249,0.6224066390041494,0.30583873957367935
Video,5,0,validation,2975,1000,0.29836389258977125,0.2656625997656493,0.5593644957101803,0.2675962820030796,3,0.848384424192212,0.5635220125786163,0.26618705035971224
Video,5,21,train,6110,1000,0.2839277627649103,0.28294965845908204,0.6263078001814474,0.33295156202858955,3,0.9530632411067194,0.6130705394190872,0.31278962001853566
Video,5,21,validation,2975,1000,0.2909909836901789,0.2624820815077713,0.5541123692090929,0.2636043683629874,3,0.835956917978459,0.5509433962264151,0.27543679342240496
Video,5,42,train,6110,1000,0.27751550137428094,0.27997707788873394,0.6253150713163776,0.34423538352093874,3,0.9629446640316206,0.6358921161825726,0.27710843373493976
Video,5,42,validation,2975,1000,0.3133141263625282,0.271942807660213,0.5750692220404834,0.2830847715937322,3,0.8782104391052196,0.5962264150943396,0.25077081192189105
Video,5,84,train,6110,1000,0.27500470703878654,0.27810030520289464,0.6206076220927255,0.35358890524774794,3,0.9654150197628458,0.6410788381742739,0.25532900834105654
Video,5,84,validation,2975,1000,0.3152110979690052,0.271443596593142,0.5827040254142508,0.2896487922290265,3,0.8889809444904723,0.6176100628930817,0.24152106885919836
Video,5,123,train,6110,1000,0.22211230578869653,0.24565209755173137,0.5887391183153884,0.37401371351559576,3,0.9856719367588933,0.5757261410788381,0.20481927710843373
Video,5,123,validation,2975,1000,0.31351650582723983,0.26747030613509853,0.5964778279766333,0.325874051626667,3,0.9511184755592378,0.5937106918238994,0.2446043165467626
Video,10,0,train,6110,1000,0.2900302613423981,0.29987567653835373,0.6293718339634279,0.3651228599549215,3,0.9851778656126482,0.6327800829875518,0.2701575532900834
Video,10,0,validation,2975,1000,0.37004215504038085,0.31730890036759507,0.5998411846743527,0.3207496204090217,3,0.9312344656172328,0.6339622641509434,0.2343268242548818
Video,10,21,train,6110,1000,0.31522090393690555,0.3122625421473307,0.6343421719487592,0.30876858563620435,3,0.9530632411067194,0.5435684647302904,0.40639481000926786
Video,10,21,validation,2975,1000,0.31381785033049614,0.29814188326517405,0.5582162671571552,0.2413720611485448,3,0.8127589063794531,0.4641509433962264,0.3977389516957862
Video,10,42,train,6110,1000,0.2952427036491103,0.30195188547394597,0.6321766092286927,0.3579339157417697,3,0.9812252964426877,0.6270746887966805,0.2882298424467099
Video,10,42,validation,2975,1000,0.36756440321631356,0.31641616543945533,0.5908306640752289,0.3037021687384332,3,0.9171499585749793,0.6025157232704402,0.2528263103802672
Video,10,84,train,6110,1000,0.2946569450674369,0.3020388892522303,0.634282675071122,0.35808334632012007,3,0.9817193675889329,0.620850622406639,0.3002780352177943
Video,10,84,validation,2975,1000,0.36512083804243345,0.31439041400870443,0.5954734188740852,0.2996534811986279,3,0.9171499585749793,0.6,0.2692702980472765
Video,10,123,train,6110,1000,0.29511042214462857,0.301479975648554,0.6358698907487784,0.3488683926583662,3,0.9797430830039525,0.6058091286307054,0.3220574606116775
Video,10,123,validation,2975,1000,0.3628267699497601,0.3137800805952179,0.5992720004752211,0.2907191147618862,3,0.9105219552609777,0.5861635220125786,0.3011305241521069
Video,20,0,train,6110,1000,0.33485802557884353,0.3369425314266968,0.646697347784576,0.33730653569986585,3,0.9812252964426877,0.5923236514522822,0.36654309545875813
Video,20,0,validation,2975,1000,0.4261606623294543,0.3807415671318056,0.5980502788170471,0.2972253993015687,3,0.9179784589892295,0.5534591194968553,0.3227132579650565
Video,20,21,train,6110,1000,0.3425820654080205,0.3419290278025077,0.6419132473191755,0.3232262851427219,3,0.9708498023715415,0.5202282157676349,0.43466172381835033
Video,20,21,validation,2975,1000,0.35880202080516105,0.3421816103555499,0.5657291131478231,0.2452574197472333,3,0.8367854183927091,0.46163522012578617,0.3987667009249743
Video,20,42,train,6110,1000,0.30932312923300537,0.33028657820175156,0.6387540266395938,0.37216503406166146,3,1.0,0.6664937759336099,0.24976830398517144
Video,20,42,validation,2975,1000,0.4378741493227432,0.3853622385541189,0.6024624038891295,0.35960857805228064,3,0.9850869925434963,0.5735849056603773,0.24871531346351491
Video,20,84,train,6110,1000,0.32627186258254154,0.33325749032889546,0.6523707202002197,0.3394323002310967,3,0.9891304347826086,0.5995850622406639,0.3683966635773865
Video,20,84,validation,2975,1000,0.44371539655096687,0.39213941635308464,0.6197524737352305,0.3114683048118965,3,0.9428334714167357,0.5937106918238994,0.3227132579650565
Video,20,123,train,6110,1000,0.28037036240277197,0.3045403203204155,0.6161974742250201,0.3854838083273023,3,1.0,0.6011410788381742,0.247451343836886
Video,20,123,validation,2975,1000,0.4182772872691516,0.3705981385497675,0.623733309682957,0.35378221729523407,3,0.9892294946147473,0.5345911949685535,0.3473792394655704
