application,window,seed,partition,level,cluster,training_mapped_level,count
Video,1,123,train,Medium,0,Low,762
Video,1,123,train,Medium,1,High,670
Video,1,123,train,Medium,2,Medium,1665
Video,1,123,train,High,0,Low,692
Video,1,123,train,High,1,High,987
Video,1,123,train,High,2,Medium,1540
Video,1,123,validation,Low,0,Low,1240
Video,1,123,validation,Low,1,High,8
Video,1,123,validation,Low,2,Medium,410
Video,1,123,validation,Medium,0,Low,183
Video,1,123,validation,Medium,1,High,296
Video,1,123,validation,Medium,2,Medium,487
Video,1,123,validation,High,0,Low,151
Video,1,123,validation,High,1,High,255
Video,1,123,validation,High,2,Medium,601
Video,3,0,train,Low,0,Medium,449
Video,3,0,train,Low,1,High,9
Video,3,0,train,Low,2,Low,4715
Video,3,0,train,Medium,0,Medium,1723
Video,3,0,train,Medium,1,High,621
Video,3,0,train,Medium,2,Low,753
Video,3,0,train,High,0,Medium,1643
Video,3,0,train,High,1,High,963
Video,3,0,train,High,2,Low,613
Video,3,0,validation,Low,0,Medium,359
Video,3,0,validation,Low,1,High,2
Video,3,0,validation,Low,2,Low,1297
Video,3,0,validation,Medium,0,Medium,508
Video,3,0,validation,Medium,1,High,284
Video,3,0,validation,Medium,2,Low,174
Video,3,0,validation,High,0,Medium,649
Video,3,0,validation,High,1,High,233
Video,3,0,validation,High,2,Low,125
Video,3,21,train,Low,0,Low,5003
Video,3,21,train,Low,1,High,4
Video,3,21,train,Low,2,Medium,166
Video,3,21,train,Medium,0,Low,1004
Video,3,21,train,Medium,1,High,494
Video,3,21,train,Medium,2,Medium,1599
Video,3,21,train,High,0,Low,1085
Video,3,21,train,High,1,High,839
Video,3,21,train,High,2,Medium,1295
Video,3,21,validation,Low,0,Low,1505
Video,3,21,validation,Low,1,High,3
Video,3,21,validation,Low,2,Medium,150
Video,3,21,validation,Medium,0,Low,256
Video,3,21,validation,Medium,1,High,231
Video,3,21,validation,Medium,2,Medium,479
Video,3,21,validation,High,0,Low,297
Video,3,21,validation,High,1,High,195
Video,3,21,validation,High,2,Medium,515
Video,3,42,train,Low,0,Low,4991
Video,3,42,train,Low,1,Medium,175
Video,3,42,train,Low,2,High,7
Video,3,42,train,Medium,0,Low,920
Video,3,42,train,Medium,1,Medium,1856
Video,3,42,train,Medium,2,High,321
Video,3,42,train,High,0,Low,960
Video,3,42,train,High,1,Medium,1627
Video,3,42,train,High,2,High,632
Video,3,42,validation,Low,0,Low,1484
Video,3,42,validation,Low,1,Medium,174
Video,3,42,validation,Low,2,High,0
Video,3,42,validation,Medium,0,Low,235
Video,3,42,validation,Medium,1,Medium,563
Video,3,42,validation,Medium,2,High,168
Video,3,42,validation,High,0,Low,266
Video,3,42,validation,High,1,Medium,603
Video,3,42,validation,High,2,High,138
Video,3,84,train,Low,0,Low,4975
Video,3,84,train,Low,1,High,7
Video,3,84,train,Low,2,Medium,191
Video,3,84,train,Medium,0,Low,915
Video,3,84,train,Medium,1,High,283
Video,3,84,train,Medium,2,Medium,1899
Video,3,84,train,High,0,Low,934
Video,3,84,train,High,1,High,584
Video,3,84,train,High,2,Medium,1701
Video,3,84,validation,Low,0,Low,1468
Video,3,84,validation,Low,1,High,0
Video,3,84,validation,Low,2,Medium,190
Video,3,84,validation,Medium,0,Low,236
Video,3,84,validation,Medium,1,High,156
Video,3,84,validation,Medium,2,Medium,574
Video,3,84,validation,High,0,Low,261
Video,3,84,validation,High,1,High,126
Video,3,84,validation,High,2,Medium,620
Video,3,123,train,Low,0,Medium,227
Video,3,123,train,Low,1,Low,4937
Video,3,123,train,Low,2,High,9
Video,3,123,train,Medium,0,Medium,1835
Video,3,123,train,Medium,1,Low,869
Video,3,123,train,Medium,2,High,393
Video,3,123,train,High,0,Medium,1662
Video,3,123,train,High,1,Low,846
Video,3,123,train,High,2,High,711
Video,3,123,validation,Low,0,Medium,228
Video,3,123,validation,Low,1,Low,1430
Video,3,123,validation,Low,2,High,0
Video,3,123,validation,Medium,0,Medium,545
Video,3,123,validation,Medium,1,Low,220
Video,3,123,validation,Medium,2,High,201
Video,3,123,validation,High,0,Medium,614
Video,3,123,validation,High,1,Low,227
Video,3,123,validation,High,2,High,166
Video,5,0,train,Low,0,Low,4970
Video,5,0,train,Low,1,Medium,193
Video,5,0,train,Low,2,High,10
Video,5,0,train,Medium,0,Low,826
Video,5,0,train,Medium,1,Medium,1850
Video,5,0,train,Medium,2,High,421
Video,5,0,train,High,0,Low,788
Video,5,0,train,High,1,Medium,1679
Video,5,0,train,High,2,High,752
Video,5,0,validation,Low,0,Low,1439
Video,5,0,validation,Low,1,Medium,219
Video,5,0,validation,Low,2,High,0
Video,5,0,validation,Medium,0,Low,199
Video,5,0,validation,Medium,1,Medium,553
Video,5,0,validation,Medium,2,High,214
Video,5,0,validation,High,0,Low,192
Video,5,0,validation,High,1,Medium,645
Video,5,0,validation,High,2,High,170
Video,5,21,train,Low,0,High,13
Video,5,21,train,Low,1,Low,4604
Video,5,21,train,Low,2,Medium,556
Video,5,21,train,Medium,0,High,1000
Video,5,21,train,Medium,1,Low,677
Video,5,21,train,Medium,2,Medium,1420
Video,5,21,train,High,0,High,1242
Video,5,21,train,High,1,Low,421
Video,5,21,train,High,2,Medium,1556
Video,5,21,validation,Low,0,High,0
Video,5,21,validation,Low,1,Low,1195
Video,5,21,validation,Low,2,Medium,463
Video,5,21,validation,Medium,0,High,401
Video,5,21,validation,Medium,1,Low,130
Video,5,21,validation,Medium,2,Medium,435
Video,5,21,validation,High,0,High,370
Video,5,21,validation,High,1,Low,62
Video,5,21,validation,High,2,Medium,575
Video,5,42,train,Low,0,High,10
Video,5,42,train,Low,1,Low,4983
Video,5,42,train,Low,2,Medium,180
Video,5,42,train,Medium,0,High,338
Video,5,42,train,Medium,1,Low,834
Video,5,42,train,Medium,2,Medium,1925
Video,5,42,train,High,0,High,645
Video,5,42,train,High,1,Low,815
Video,5,42,train,High,2,Medium,1759
Video,5,42,validation,Low,0,High,0
Video,5,42,validation,Low,1,Low,1455
Video,5,42,validation,Low,2,Medium,203
Video,5,42,validation,Medium,0,High,185
Video,5,42,validation,Medium,1,Low,204
Video,5,42,validation,Medium,2,Medium,577
Video,5,42,validation,High,0,High,141
Video,5,42,validation,High,1,Low,200
Video,5,42,validation,High,2,Medium,666
Video,5,84,train,Low,0,Low,4753
Video,5,84,train,Low,1,High,10
Video,5,84,train,Low,2,Medium,410
Video,5,84,train,Medium,0,Low,717
Video,5,84,train,Medium,1,High,717
Video,5,84,train,Medium,2,Medium,1663
Video,5,84,train,High,0,Low,522
Video,5,84,train,High,1,High,1070
Video,5,84,train,High,2,Medium,1627
Video,5,84,validation,Low,0,Low,1274
Video,5,84,validation,Low,1,High,0
Video,5,84,validation,Low,2,Medium,384
Video,5,84,validation,Medium,0,Low,151
Video,5,84,validation,Medium,1,High,329
Video,5,84,validation,Medium,2,Medium,486
Video,5,84,validation,High,0,Low,102
Video,5,84,validation,High,1,High,268
Video,5,84,validation,High,2,Medium,637
Video,5,123,train,Low,0,Medium,244
Video,5,123,train,Low,1,Low,4919
Video,5,123,train,Low,2,High,10
Video,5,123,train,Medium,0,Medium,1828
Video,5,123,train,Medium,1,Low,781
Video,5,123,train,Medium,2,High,488
Video,5,123,train,High,0,Medium,1694
Video,5,123,train,High,1,Low,691
Video,5,123,train,High,2,High,834
Video,5,123,validation,Low,0,Medium,276
Video,5,123,validation,Low,1,Low,1382
Video,5,123,validation,Low,2,High,0
Video,5,123,validation,Medium,0,Medium,547
Video,5,123,validation,Medium,1,Low,180
Video,5,123,validation,Medium,2,High,239
Video,5,123,validation,High,0,Medium,660
Video,5,123,validation,High,1,Low,155
Video,5,123,validation,High,2,High,192
Video,10,0,train,Low,0,High,16
Video,10,0,train,Low,1,Low,5057
Video,10,0,train,Low,2,Medium,100
Video,10,0,train,Medium,0,High,350
Video,10,0,train,Medium,1,Low,832
Video,10,0,train,Medium,2,Medium,1915
Video,10,0,train,High,0,High,696
Video,10,0,train,High,1,Low,847
Video,10,0,train,High,2,Medium,1676
Video,10,0,validation,Low,0,High,0
Video,10,0,validation,Low,1,Low,1536
Video,10,0,validation,Low,2,Medium,122
Video,10,0,validation,Medium,0,High,189
Video,10,0,validation,Medium,1,Low,196
Video,10,0,validation,Medium,2,Medium,581
Video,10,0,validation,High,0,High,142
Video,10,0,validation,High,1,Low,192
Video,10,0,validation,High,2,Medium,673
Video,10,21,train,Low,0,Medium,221
Video,10,21,train,Low,1,Low,4933
Video,10,21,train,Low,2,High,19
Video,10,21,train,Medium,0,Medium,1624
Video,10,21,train,Medium,1,Low,736
Video,10,21,train,Medium,2,High,737
Video,10,21,train,High,0,Medium,1581
Video,10,21,train,High,1,Low,559
Video,10,21,train,High,2,High,1079
Video,10,21,validation,Low,0,Medium,300
Video,10,21,validation,Low,1,Low,1358
Video,10,21,validation,Low,2,High,0
Video,10,21,validation,Medium,0,Medium,489
Video,10,21,validation,Medium,1,Low,148
Video,10,21,validation,Medium,2,High,329
Video,10,21,validation,High,0,Medium,622
Video,10,21,validation,High,1,Low,113
Video,10,21,validation,High,2,High,272
Video,10,42,train,Low,0,High,16
Video,10,42,train,Low,1,Low,5034
Video,10,42,train,Low,2,Medium,123
Video,10,42,train,Medium,0,High,449
Video,10,42,train,Medium,1,Low,791
Video,10,42,train,Medium,2,Medium,1857
Video,10,42,train,High,0,High,821
Video,10,42,train,High,1,Low,760
Video,10,42,train,High,2,Medium,1638
Video,10,42,validation,Low,0,High,0
Video,10,42,validation,Low,1,Low,1490
Video,10,42,validation,Low,2,Medium,168
Video,10,42,validation,Medium,0,High,233
Video,10,42,validation,Medium,1,Low,185
Video,10,42,validation,Medium,2,Medium,548
Video,10,42,validation,High,0,High,169
Video,10,42,validation,High,1,Low,156
Video,10,42,validation,High,2,Medium,682
Video,10,84,train,Low,0,Low,5055
Video,10,84,train,Low,1,High,11
Video,10,84,train,Low,2,Medium,107
Video,10,84,train,Medium,0,Low,823
Video,10,84,train,Medium,1,High,339
Video,10,84,train,Medium,2,Medium,1935
Video,10,84,train,High,0,Low,837
Video,10,84,train,High,1,High,677
Video,10,84,train,High,2,Medium,1705
Video,10,84,validation,Low,0,Low,1538
Video,10,84,validation,Low,1,High,0
Video,10,84,validation,Low,2,Medium,120
Video,10,84,validation,Medium,0,Low,192
Video,10,84,validation,Medium,1,High,196
Video,10,84,validation,Medium,2,Medium,578
Video,10,84,validation,High,0,Low,187
Video,10,84,validation,High,1,High,133
Video,10,84,validation,High,2,Medium,687
Video,10,123,train,Low,0,Medium,158
Video,10,123,train,Low,1,High,18
Video,10,123,train,Low,2,Low,4997
Video,10,123,train,Medium,0,Medium,1733
Video,10,123,train,Medium,1,High,602
Video,10,123,train,Medium,2,Low,762
Video,10,123,train,High,0,Medium,1587
Video,10,123,train,High,1,High,972
Video,10,123,train,High,2,Low,660
Video,10,123,validation,Low,0,Medium,216
Video,10,123,validation,Low,1,High,0
Video,10,123,validation,Low,2,Low,1442
Video,10,123,validation,Medium,0,Medium,517
Video,10,123,validation,Medium,1,High,285
Video,10,123,validation,Medium,2,Low,164
Video,10,123,validation,High,0,Medium,658
Video,10,123,validation,High,1,High,213
Video,10,123,validation,High,2,Low,136
Video,20,0,train,Low,0,Low,5087
Video,20,0,train,Low,1,High,21
Video,20,0,train,Low,2,Medium,65
Video,20,0,train,Medium,0,Low,811
Video,20,0,train,Medium,1,High,277
Video,20,0,train,Medium,2,Medium,2009
Video,20,0,train,High,0,Low,825
Video,20,0,train,High,1,High,693
Video,20,0,train,High,2,Medium,1701
Video,20,0,validation,Low,0,Low,1592
Video,20,0,validation,Low,1,High,0
Video,20,0,validation,Low,2,Medium,66
Video,20,0,validation,Medium,0,Low,193
Video,20,0,validation,Medium,1,High,221
Video,20,0,validation,Medium,2,Medium,552
Video,20,0,validation,High,0,Low,169
Video,20,0,validation,High,1,High,137
Video,20,0,validation,High,2,Medium,701
Video,20,21,train,Low,0,High,41
Video,20,21,train,Low,1,Low,5117
Video,20,21,train,Low,2,Medium,15
Video,20,21,train,Medium,0,High,405
Video,20,21,train,Medium,1,Low,861
Video,20,21,train,Medium,2,Medium,1831
Video,20,21,train,High,0,High,717
Video,20,21,train,High,1,Low,941
Video,20,21,train,High,2,Medium,1561
Video,20,21,validation,Low,0,High,0
Video,20,21,validation,Low,1,Low,1622
Video,20,21,validation,Low,2,Medium,36
Video,20,21,validation,Medium,0,High,245
Video,20,21,validation,Medium,1,Low,246
Video,20,21,validation,Medium,2,Medium,475
Video,20,21,validation,High,0,High,219
Video,20,21,validation,High,1,Low,221
Video,20,21,validation,High,2,Medium,567
Video,20,42,train,Low,0,High,340
Video,20,42,train,Low,1,Medium,21
Video,20,42,train,Low,2,Low,4812
Video,20,42,train,Medium,0,High,1268
Video,20,42,train,Medium,1,Medium,1178
Video,20,42,train,Medium,2,Low,651
Video,20,42,train,High,0,High,1531
Video,20,42,train,High,1,Medium,1407
Video,20,42,train,High,2,Low,281
Video,20,42,validation,Low,0,High,485
Video,20,42,validation,Low,1,Medium,0
Video,20,42,validation,Low,2,Low,1173
Video,20,42,validation,Medium,0,High,417
Video,20,42,validation,Medium,1,Medium,475
Video,20,42,validation,Medium,2,Low,74
Video,20,42,validation,High,0,High,561
Video,20,42,validation,High,1,Medium,409
Video,20,42,validation,High,2,Low,37
Video,20,84,train,Low,0,Medium,224
Video,20,84,train,Low,1,Low,4928
Video,20,84,train,Low,2,High,21
Video,20,84,train,Medium,0,Medium,1343
Video,20,84,train,Medium,1,Low,690
Video,20,84,train,Medium,2,High,1064
Video,20,84,train,High,0,Medium,1546
Video,20,84,train,High,1,Low,356
Video,20,84,train,High,2,High,1317
Video,20,84,validation,Low,0,Medium,368
Video,20,84,validation,Low,1,Low,1290
Video,20,84,validation,Low,2,High,0
Video,20,84,validation,Medium,0,Medium,444
Video,20,84,validation,Medium,1,Low,86
Video,20,84,validation,Medium,2,High,436
Video,20,84,validation,High,0,Medium,576
Video,20,84,validation,High,1,Low,49
Video,20,84,validation,High,2,High,382
Video,20,123,train,Low,0,Medium,210
Video,20,123,train,Low,1,High,21
Video,20,123,train,Low,2,Low,4942
Video,20,123,train,Medium,0,Medium,1388
Video,20,123,train,Medium,1,High,1012
Video,20,123,train,Medium,2,Low,697
Video,20,123,train,High,0,Medium,1569
Video,20,123,train,High,1,High,1273
Video,20,123,train,High,2,Low,377
Video,20,123,validation,Low,0,Medium,344
Video,20,123,validation,Low,1,High,0
Video,20,123,validation,Low,2,Low,1314
Video,20,123,validation,Medium,0,Medium,466
Video,20,123,validation,Medium,1,High,412
Video,20,123,validation,Medium,2,Low,88
Video,20,123,validation,High,0,Medium,597
Video,20,123,validation,High,1,High,355
Video,20,123,validation,High,2,Low,55
Video,50,0,train,Low,0,High,51
Video,50,0,train,Low,1,Low,5110
Video,50,0,train,Low,2,Medium,12
Video,50,0,train,Medium,0,High,371
Video,50,0,train,Medium,1,Low,792
Video,50,0,train,Medium,2,Medium,1934
Video,50,0,train,High,0,High,993
Video,50,0,train,High,1,Low,644
Video,50,0,train,High,2,Medium,1582
Video,50,0,validation,Low,0,High,0
Video,50,0,validation,Low,1,Low,1640
Video,50,0,validation,Low,2,Medium,18
Video,50,0,validation,Medium,0,High,351
Video,50,0,validation,Medium,1,Low,199
Video,50,0,validation,Medium,2,Medium,416
Video,50,0,validation,High,0,High,210
Video,50,0,validation,High,1,Low,119
Video,50,0,validation,High,2,Medium,678
Video,50,21,train,Low,0,High,51
Video,50,21,train,Low,1,Low,5122
Video,50,21,train,Low,2,Medium,0
Video,50,21,train,Medium,0,High,760
Video,50,21,train,Medium,1,Low,813
Video,50,21,train,Medium,2,Medium,1524
Video,50,21,train,High,0,High,1114
Video,50,21,train,High,1,Low,851
Video,50,21,train,High,2,Medium,1254
Video,50,21,validation,Low,0,High,0
Video,50,21,validation,Low,1,Low,1658
Video,50,21,validation,Low,2,Medium,0
Video,50,21,validation,Medium,0,High,429
Video,50,21,validation,Medium,1,Low,250
Video,50,21,validation,Medium,2,Medium,287
Video,50,21,validation,High,0,High,452
Video,50,21,validation,High,1,Low,172
Video,50,21,validation,High,2,Medium,383
Video,50,42,train,Low,0,High,51
Video,50,42,train,Low,1,Low,5037
Video,50,42,train,Low,2,Medium,85
Video,50,42,train,Medium,0,High,882
Video,50,42,train,Medium,1,Low,742
Video,50,42,train,Medium,2,Medium,1473
Video,50,42,train,High,0,High,1321
Video,50,42,train,High,1,Low,420
Video,50,42,train,High,2,Medium,1478
Video,50,42,validation,Low,0,High,0
Video,50,42,validation,Low,1,Low,1538
Video,50,42,validation,Low,2,Medium,120
Video,50,42,validation,Medium,0,High,419
Video,50,42,validation,Medium,1,Low,105
Video,50,42,validation,Medium,2,Medium,442
Video,50,42,validation,High,0,High,347
Video,50,42,validation,High,1,Low,33
Video,50,42,validation,High,2,Medium,627
Video,50,84,train,Low,0,High,51
Video,50,84,train,Low,1,Low,5114
Video,50,84,train,Low,2,Medium,8
Video,50,84,train,Medium,0,High,374
Video,50,84,train,Medium,1,Low,814
Video,50,84,train,Medium,2,Medium,1909
Video,50,84,train,High,0,High,991
Video,50,84,train,High,1,Low,701
Video,50,84,train,High,2,Medium,1527
Video,50,84,validation,Low,0,High,0
Video,50,84,validation,Low,1,Low,1642
Video,50,84,validation,Low,2,Medium,16
Video,50,84,validation,Medium,0,High,363
Video,50,84,validation,Medium,1,Low,227
Video,50,84,validation,Medium,2,Medium,376
Video,50,84,validation,High,0,High,231
Video,50,84,validation,High,1,Low,130
Video,50,84,validation,High,2,Medium,646
Video,50,123,train,Low,0,Low,5114
Video,50,123,train,Low,1,High,51
Video,50,123,train,Low,2,Medium,8
Video,50,123,train,Medium,0,Low,825
Video,50,123,train,Medium,1,High,463
Video,50,123,train,Medium,2,Medium,1809
Video,50,123,train,High,0,Low,786
Video,50,123,train,High,1,High,1105
Video,50,123,train,High,2,Medium,1328
Video,50,123,validation,Low,0,Low,1644
Video,50,123,validation,Low,1,High,0
Video,50,123,validation,Low,2,Medium,14
Video,50,123,validation,Medium,0,Low,253
Video,50,123,validation,Medium,1,High,423
Video,50,123,validation,Medium,2,Medium,290
Video,50,123,validation,High,0,Low,148
Video,50,123,validation,High,1,High,299
Video,50,123,validation,High,2,Medium,560
Video,100,0,train,Low,0,Medium,0
Video,100,0,train,Low,1,Low,5072
Video,100,0,train,Low,2,High,101
Video,100,0,train,Medium,0,Medium,1140
Video,100,0,train,Medium,1,Low,839
Video,100,0,train,Medium,2,High,1118
Video,100,0,train,High,0,Medium,844
Video,100,0,train,High,1,Low,657
Video,100,0,train,High,2,High,1718
Video,100,0,validation,Low,0,Medium,0
Video,100,0,validation,Low,1,Low,1658
Video,100,0,validation,Low,2,High,0
Video,100,0,validation,Medium,0,Medium,179
Video,100,0,validation,Medium,1,Low,222
Video,100,0,validation,Medium,2,High,565
Video,100,0,validation,High,0,Medium,201
Video,100,0,validation,High,1,Low,89
Video,100,0,validation,High,2,High,717
Video,100,21,train,Low,0,High,0
Video,100,21,train,Low,1,Low,5072
Video,100,21,train,Low,2,Medium,101
Video,100,21,train,Medium,0,High,1115
Video,100,21,train,Medium,1,Low,839
Video,100,21,train,Medium,2,Medium,1143
Video,100,21,train,High,0,High,1649
Video,100,21,train,High,1,Low,662
Video,100,21,train,High,2,Medium,908
Video,100,21,validation,Low,0,High,0
Video,100,21,validation,Low,1,Low,1658
Video,100,21,validation,Low,2,Medium,0
Video,100,21,validation,Medium,0,High,565
Video,100,21,validation,Medium,1,Low,222
Video,100,21,validation,Medium,2,Medium,179
Video,100,21,validation,High,0,High,713
Video,100,21,validation,High,1,Low,95
Video,100,21,validation,High,2,Medium,199
Video,100,42,train,Low,0,High,0
Video,100,42,train,Low,1,Medium,101
Video,100,42,train,Low,2,Low,5072
Video,100,42,train,Medium,0,High,2256
Video,100,42,train,Medium,1,Medium,0
Video,100,42,train,Medium,2,Low,841
Video,100,42,train,High,0,High,2553
Video,100,42,train,High,1,Medium,0
Video,100,42,train,High,2,Low,666
Video,100,42,validation,Low,0,High,0
Video,100,42,validation,Low,1,Medium,0
Video,100,42,validation,Low,2,Low,1658
Video,100,42,validation,Medium,0,High,744
Video,100,42,validation,Medium,1,Medium,0
Video,100,42,validation,Medium,2,Low,222
Video,100,42,validation,High,0,High,911
Video,100,42,validation,High,1,Medium,0
Video,100,42,validation,High,2,Low,96
Video,100,84,train,Low,0,High,101
Video,100,84,train,Low,1,Low,5072
Video,100,84,train,Low,2,Medium,0
Video,100,84,train,Medium,0,High,1153
Video,100,84,train,Medium,1,Low,840
Video,100,84,train,Medium,2,Medium,1104
Video,100,84,train,High,0,High,1665
Video,100,84,train,High,1,Low,614
Video,100,84,train,High,2,Medium,940
Video,100,84,validation,Low,0,High,0
Video,100,84,validation,Low,1,Low,1658
Video,100,84,validation,Low,2,Medium,0
Video,100,84,validation,Medium,0,High,576
Video,100,84,validation,Medium,1,Low,223
Video,100,84,validation,Medium,2,Medium,167
Video,100,84,validation,High,0,High,698
Video,100,84,validation,High,1,Low,108
Video,100,84,validation,High,2,Medium,201
Video,100,123,train,Low,0,Medium,51
Video,100,123,train,Low,1,High,101
Video,100,123,train,Low,2,Low,5021
Video,100,123,train,Medium,0,Medium,1338
Video,100,123,train,Medium,1,High,943
Video,100,123,train,Medium,2,Low,816
Video,100,123,train,High,0,Medium,1471
Video,100,123,train,High,1,High,1552
Video,100,123,train,High,2,Low,196
Video,100,123,validation,Low,0,Medium,42
Video,100,123,validation,Low,1,High,0
Video,100,123,validation,Low,2,Low,1616
Video,100,123,validation,Medium,0,Medium,299
Video,100,123,validation,Medium,1,High,599
Video,100,123,validation,Medium,2,Low,68
Video,100,123,validation,High,0,Medium,520
Video,100,123,validation,High,1,High,478
Video,100,123,validation,High,2,Low,9
