application,window,seed,partition,n,silhouette_n,ari,ami,mapped_balanced_accuracy,silhouette,occupied_clusters,recall_low,recall_medium,recall_high
Video,50,42,train,11489,1000,0.4611587918556497,0.3670083374970905,0.6199023695450604,0.38749716490525365,3,0.9737096462400928,0.47562156926057475,0.41037589313451384
Video,50,42,validation,3631,1000,0.5140591323787451,0.4359299850313396,0.5765894878558221,0.31409590549345967,3,0.9276236429433052,0.4575569358178054,0.3445878848063555
Video,50,84,train,11489,1000,0.4385324468456939,0.3675872120145568,0.6376190600935906,0.442777556362265,3,0.9885946259423932,0.6164029706167259,0.3078595837216527
Video,50,84,validation,3631,1000,0.5035036231763511,0.41543036652030957,0.5363260046094095,0.3913227360561452,3,0.9903498190591074,0.38923395445134573,0.22939424031777558
Video,50,123,train,11489,1000,0.42431384600107186,0.3538062407983831,0.6386608643710067,0.43771538382950476,3,0.9885946259423932,0.5841136583790765,0.3432743087915502
Video,50,123,validation,3631,1000,0.48309848619451373,0.3988776577240401,0.5295615600567006,0.39382125513288996,3,0.991556091676719,0.3002070393374741,0.2969215491559086
Video,100,0,train,11489,1000,0.4245007115186102,0.34440339027824374,0.6274266085089979,0.4861202276578255,3,0.9804755461047748,0.36809815950920244,0.5337061199130164
Video,100,0,validation,3631,1000,0.5354545058298049,0.4627906436619754,0.6324386986059626,0.46710541430948765,3,1.0,0.18530020703933747,0.7120158887785502
Video,100,21,train,11489,1000,0.42387839758497114,0.34395656613126546,0.6206044255207811,0.4917101928987049,3,0.9804755461047748,0.36906683887633196,0.5122708915812364
Video,100,21,validation,3631,1000,0.5321117182261854,0.4590378395662451,0.6311146337267834,0.469692780149121,3,1.0,0.18530020703933747,0.7080436941410129
Video,100,42,train,11489,1000,0.45327889912557023,0.42519407965390327,0.591192998126879,0.5321645157451631,3,0.9804755461047748,0.0,0.7931034482758621
Video,100,42,validation,3631,1000,0.5521397436616984,0.5223683363992072,0.6348891095663688,0.49782881525532224,2,1.0,0.0,0.9046673286991063
Video,100,84,train,11489,1000,0.4279920797147905,0.3467287313708332,0.6180636441729228,0.4781828639421252,3,0.9804755461047748,0.3564740071036487,0.5172413793103449
Video,100,84,validation,3631,1000,0.5241434721136459,0.45114237859253453,0.6220086036803795,0.4650739095479896,3,1.0,0.17287784679089027,0.6931479642502483
Video,100,123,train,11489,1000,0.48670086097086057,0.3977888069302978,0.6282616569693581,0.3983527985169404,3,0.9706166634448096,0.4320309977397481,0.4821373097235166
Video,100,123,validation,3631,1000,0.6151853230245641,0.5404319929653375,0.5862897812465555,0.3419796829187824,3,0.9746682750301568,0.30952380952380953,0.4746772591857001
