pRetran,SrcRetra,PCRatio,SrcWin,SrcLoss,DstRate,SrcLoad,Load,DstLoad,TcpRtt,Sum,AckDat,dTtl,Min,pLoss,DstLoss,Loss,StdDev,Rate,SrcRate,IdleTime,Dur,SrcPkts,SrcGap,DstBytes,DstGap,sTtl,DstWin,TotPkts,DstPkts,Mean,SrcBytes,TotBytes,dMeanPktSz,DstRetra,SynAck,label
0.0,0.0,-0.0,64256.0,0.0,0.0,3325.000977,3325.000977,0.0,0.168421,0.168421,0.167427,64.0,0.168421,0.0,0.0,0.0,0.0,11.875004,5.937502,1721542400.0,0.168421,2.0,0.0,74.0,0.0,62.0,4077568.0,3.0,1.0,0.168421,140.0,214.0,74.0,0.0,0.000994,HTTP
0.0,0.0,-0.0,64256.0,0.0,0.0,3325.000977,3325.000977,0.0,0.168421,0.168421,0.167427,64.0,0.168421,0.0,0.0,0.0,0.0,11.875004,5.937502,1721542400.0,0.168421,2.0,0.0,74.0,0.0,62.0,4077568.0,3.0,1.0,0.168421,140.0,214.0,74.0,0.0,0.000994,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.26031,14458.238281,43735.042969,29276.806641,0.168689,0.35523,0.167011,64.0,0.35523,0.0,0.0,0.0,0.0,28.150776,14.075388,1721542400.0,0.35523,6.0,0.0,1624.0,0.0,62.0,31872.0,11.0,5.0,0.35523,770.0,2394.0,324.799988,0.0,0.001678,HTTP
0.0,0.0,-0.0,63488.0,0.0,26.727554,14982.703125,252415.015625,237432.3125,0.184464,0.523804,0.183893,64.0,0.523804,0.0,0.0,0.0,0.0,47.727776,19.09111,1721542400.0,0.523804,11.0,0.0,16656.0,0.0,62.0,31872.0,26.0,15.0,0.523804,1079.0,17735.0,1110.400024,0.0,0.000571,HTTP
0.0,0.0,-0.0,316800.0,0.0,0.0,159372.171875,159372.171875,0.0,0.168595,0.016565,0.168074,64.0,0.016565,0.0,0.0,0.0,0.0,362.209473,301.841217,1721542400.0,0.016565,6.0,0.0,66.0,0.0,62.0,31872.0,7.0,1.0,0.016565,396.0,462.0,66.0,0.0,0.000521,HTTP
0.0,0.0,-0.0,62592.0,0.0,17.616798,13153.876953,107650.382812,94496.507812,0.001002,0.340584,0.0,64.0,0.340584,0.0,0.0,0.0,0.0,32.297466,11.744533,1721542400.0,0.340584,5.0,0.0,4693.0,0.0,62.0,31872.0,12.0,7.0,0.340584,700.0,5393.0,670.428589,0.0,0.001002,HTTP
0.0,0.0,-0.0,64128.0,0.0,16.928637,14400.626953,94326.367188,79925.734375,0.169285,0.354429,0.16876,64.0,0.354429,0.0,0.0,0.0,0.0,33.857273,14.107198,1721542400.0,0.354429,6.0,0.0,4131.0,0.0,62.0,31872.0,13.0,7.0,0.354429,765.0,4896.0,590.142883,0.0,0.000525,HTTP
0.0,0.0,-0.0,64128.0,0.0,20.666586,16745.839844,144406.296875,127660.453125,0.168966,0.338711,0.168466,64.0,0.338711,0.0,0.0,0.0,0.0,41.333172,17.714216,1721542400.0,0.338711,7.0,0.0,6177.0,0.0,62.0,31872.0,15.0,8.0,0.338711,827.0,7004.0,772.125,0.0,0.0005,HTTP
0.0,0.0,-0.0,61568.0,0.0,40.773293,25209.544922,300091.4375,274881.90625,0.168421,0.171681,0.167427,64.0,0.171681,0.0,0.0,0.0,0.0,69.897079,23.299025,1721542400.0,0.171681,5.0,0.0,6741.0,0.0,62.0,31872.0,13.0,8.0,0.171681,676.0,7417.0,842.625,0.0,0.000994,HTTP
0.0,0.0,-0.0,63488.0,0.0,29.22575,21884.242188,161232.625,139348.375,0.168421,0.171082,0.167427,64.0,0.171082,0.0,0.0,0.0,0.0,52.60635,17.53545,1721542400.0,0.171082,4.0,0.0,3575.0,0.0,62.0,31872.0,10.0,6.0,0.171082,623.0,4198.0,595.833313,0.0,0.000994,HTTP
0.0,0.0,-0.0,64128.0,0.0,14.749915,13121.524414,80617.132812,67495.609375,0.168286,0.338985,0.168286,64.0,0.338985,0.0,0.0,0.0,0.0,29.49983,11.799932,1721542400.0,0.338985,5.0,0.0,3432.0,0.0,62.0,31872.0,11.0,6.0,0.338985,694.0,4126.0,572.0,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,26.538494,18588.740234,192610.5,174021.75,0.0005,0.33913,0.0,64.0,0.33913,0.0,0.0,0.0,0.0,50.128269,20.64105,1721542400.0,0.33913,8.0,0.0,8196.0,0.0,62.0,31872.0,18.0,10.0,0.33913,900.0,9096.0,819.599976,0.0,0.0005,HTTP
0.0,0.0,-0.0,63488.0,0.0,14.715663,13043.963867,67338.875,54294.910156,0.001501,0.339774,0.0,64.0,0.339774,0.0,0.0,0.0,0.0,29.431326,11.772531,1721542400.0,0.339774,5.0,0.0,2767.0,0.0,62.0,31872.0,11.0,6.0,0.339774,692.0,3459.0,461.166656,0.0,0.001501,HTTP
0.0,0.0,-0.0,63488.0,0.0,20.700199,18263.490234,148899.5,130636.0,0.154717,0.338161,0.154717,64.0,0.338161,0.0,0.0,0.0,0.0,44.357571,20.700199,1721542400.0,0.338161,8.0,0.0,6310.0,0.0,62.0,31872.0,16.0,8.0,0.338161,882.0,7192.0,788.75,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,20.672382,16679.660156,140052.4375,123372.78125,0.167858,0.338616,0.167359,64.0,0.338616,0.0,0.0,0.0,0.0,41.344765,17.719185,1721542400.0,0.338616,7.0,0.0,5968.0,0.0,62.0,31872.0,15.0,8.0,0.338616,823.0,6791.0,746.0,0.0,0.000499,HTTP
0.0,0.0,-0.0,62592.0,0.0,17.74114,15115.451172,111485.320312,96369.867188,0.0005,0.338197,0.0,64.0,0.338197,0.0,0.0,0.0,0.0,35.482281,14.784283,1721542400.0,0.338197,6.0,0.0,4753.0,0.0,62.0,31872.0,13.0,7.0,0.338197,766.0,5519.0,679.0,0.0,0.0005,HTTP
0.0,0.0,-0.0,63488.0,0.0,18.477457,17516.630859,94333.578125,76816.953125,0.155113,0.32472,0.154177,64.0,0.32472,0.0,0.0,0.0,0.0,40.034492,18.477457,1721542400.0,0.32472,7.0,0.0,3637.0,0.0,62.0,31872.0,14.0,7.0,0.32472,829.0,4466.0,519.571411,0.0,0.000936,HTTP
0.0,0.0,-0.0,63488.0,0.0,14.713672,14878.464844,57865.929688,42987.464844,0.168854,0.33982,0.167865,64.0,0.33982,0.0,0.0,0.0,0.0,32.370079,14.713672,1721542400.0,0.33982,6.0,0.0,2191.0,0.0,62.0,31872.0,12.0,6.0,0.33982,758.0,2949.0,365.166656,0.0,0.000989,HTTP
0.0,0.0,-0.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.000607,0.000633,0.0,64.0,0.000633,0.0,0.0,0.0,0.0,1579.778809,0.0,1721542400.0,0.000633,1.0,0.0,66.0,0.0,62.0,31872.0,2.0,1.0,0.000633,66.0,132.0,66.0,0.0,0.000607,HTTP
0.0,0.0,-0.0,64128.0,0.0,0.0,0.0,0.0,0.0,0.169885,0.001239,0.169885,64.0,0.001239,0.0,0.0,0.0,0.0,807.102478,0.0,1721542400.0,0.001239,1.0,0.0,66.0,0.0,62.0,31872.0,2.0,1.0,0.001239,66.0,132.0,66.0,0.0,0.0,HTTP
0.0,0.0,-0.0,62592.0,0.0,17.660408,14717.006836,99133.757812,84416.75,0.15416,0.339743,0.153664,64.0,0.339743,0.0,0.0,0.0,0.0,35.320816,14.717008,1721542400.0,0.339743,6.0,0.0,4182.0,0.0,62.0,31872.0,13.0,7.0,0.339743,750.0,4932.0,597.428589,0.0,0.000496,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.715535,11012.603516,33717.308594,22704.707031,0.0,0.341427,0.0,64.0,0.341427,0.0,0.0,0.0,0.0,23.43107,8.786652,1721542400.0,0.341427,4.0,0.0,1211.0,0.0,62.0,31872.0,9.0,5.0,0.341427,626.0,1837.0,242.199997,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,14.010861,12419.227539,57029.808594,44610.582031,0.169641,0.356866,0.168937,64.0,0.356866,0.0,0.0,0.0,0.0,28.021723,11.208689,1721542400.0,0.356866,5.0,0.0,2387.0,0.0,62.0,31872.0,11.0,6.0,0.356866,692.0,3079.0,397.833344,0.0,0.000704,HTTP
0.0,0.0,-0.0,63488.0,0.0,14.669339,14880.577148,68136.148438,53255.570312,0.16905,0.340847,0.1683,64.0,0.340847,0.0,0.0,0.0,0.0,32.272545,14.669339,1721542400.0,0.340847,6.0,0.0,2722.0,0.0,62.0,31872.0,12.0,6.0,0.340847,760.0,3482.0,453.666656,0.0,0.00075,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.767786,13085.777344,36691.957031,23606.177734,0.169522,0.339911,0.169025,64.0,0.339911,0.0,0.0,0.0,0.0,26.477518,11.767786,1721542400.0,0.339911,5.0,0.0,1253.0,0.0,62.0,31872.0,10.0,5.0,0.339911,694.0,1947.0,250.600006,0.0,0.000497,HTTP
0.0,0.0,-0.0,64128.0,0.0,14.031149,14255.647461,56012.347656,41756.699219,0.169766,0.35635,0.169031,64.0,0.35635,0.0,0.0,0.0,0.0,30.868528,14.031149,1721542400.0,0.35635,6.0,0.0,2232.0,0.0,62.0,31872.0,12.0,6.0,0.35635,761.0,2993.0,372.0,0.0,0.000735,HTTP
0.0,0.0,-0.0,64128.0,0.0,14.67877,14913.629883,74074.945312,59161.3125,0.169766,0.340628,0.169031,64.0,0.340628,0.0,0.0,0.0,0.0,32.293293,14.67877,1721542400.0,0.340628,6.0,0.0,3022.0,0.0,62.0,31872.0,12.0,6.0,0.340628,761.0,3783.0,503.666656,0.0,0.000735,HTTP
0.0,0.0,-0.0,64128.0,0.0,7.853701,8670.486328,21063.626953,12393.140625,0.169766,0.509314,0.169031,64.0,0.509314,0.0,0.0,0.0,0.0,17.670828,7.853701,1721542400.0,0.509314,5.0,0.0,986.0,0.0,62.0,31872.0,10.0,5.0,0.509314,690.0,1676.0,197.199997,0.0,0.000735,HTTP
0.0,0.0,-0.0,63488.0,0.0,9.534524,8481.913086,52020.363281,43538.453125,0.169031,0.52441,0.168523,64.0,0.52441,0.0,0.0,0.0,0.0,19.069048,7.627619,1721542400.0,0.52441,5.0,0.0,3424.0,0.0,62.0,31872.0,11.0,6.0,0.52441,694.0,4118.0,570.666687,0.0,0.000508,HTTP
0.0,0.0,-0.0,63488.0,0.0,8.747743,7698.01416,35858.75,28160.734375,0.000914,0.571576,0.0,64.0,0.571576,0.0,0.0,0.0,0.0,17.495485,6.998195,1721542400.0,0.571576,5.0,0.0,2414.0,0.0,62.0,31872.0,11.0,6.0,0.571576,687.0,3101.0,402.333344,0.0,0.000914,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.751882,13185.611328,37770.550781,24584.9375,0.169067,0.340371,0.168074,64.0,0.340371,0.0,0.0,0.0,0.0,26.441734,11.751882,1721542400.0,0.340371,5.0,0.0,1307.0,0.0,62.0,31872.0,10.0,5.0,0.340371,701.0,2008.0,261.399994,0.0,0.000993,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.769068,12993.050781,29446.207031,16453.15625,0.169564,0.339874,0.168571,64.0,0.339874,0.0,0.0,0.0,0.0,26.480402,11.769068,1721542400.0,0.339874,5.0,0.0,873.0,0.0,62.0,31872.0,10.0,5.0,0.339874,690.0,1563.0,174.600006,0.0,0.000993,HTTP
0.0,0.0,-0.0,64128.0,0.0,11.780055,14913.549805,45565.253906,30651.703125,0.16923,0.339557,0.168465,64.0,0.339557,0.0,0.0,0.0,0.0,29.450138,14.725069,1721542400.0,0.339557,6.0,0.0,1626.0,0.0,62.0,31872.0,11.0,5.0,0.339557,759.0,2385.0,325.200012,0.0,0.000765,HTTP
0.0,0.0,-0.0,64128.0,0.0,8.624947,8176.449219,19009.382812,10832.932617,0.000996,0.463771,0.0,64.0,0.463771,0.0,0.0,0.0,0.0,17.249893,6.46871,1721542400.0,0.463771,4.0,0.0,785.0,0.0,62.0,31872.0,9.0,5.0,0.463771,632.0,1417.0,157.0,0.0,0.000996,HTTP
0.0,0.0,-0.0,64128.0,0.0,22.500984,15885.694336,155099.296875,139213.59375,0.00054,0.35554,0.0,64.0,0.35554,0.0,0.0,0.0,0.0,42.189346,16.875738,1721542400.0,0.35554,7.0,0.0,6960.0,0.0,62.0,31872.0,16.0,9.0,0.35554,823.0,7783.0,773.333313,0.0,0.00054,HTTP
0.0,0.0,-0.0,62592.0,0.0,17.66514,12907.328125,89173.625,76266.296875,0.0,0.339652,0.0,64.0,0.339652,0.0,0.0,0.0,0.0,32.386089,11.77676,1721542400.0,0.339652,5.0,0.0,3777.0,0.0,62.0,31872.0,12.0,7.0,0.339652,684.0,4461.0,539.571411,0.0,0.0,HTTP
0.0,0.0,-0.0,64256.0,0.0,12.900521,9494.783203,25388.224609,15893.441406,0.000499,0.310065,0.0,64.0,0.310065,0.0,0.0,0.0,0.0,22.575911,6.450261,1721542400.0,0.310065,3.0,0.0,769.0,0.0,62.0,31872.0,8.0,5.0,0.310065,552.0,1321.0,153.800003,0.0,0.000499,HTTP
0.0,0.0,-0.0,63488.0,0.0,64.270454,59771.519531,401947.40625,342175.875,0.168421,0.062237,0.167925,64.0,0.062237,0.0,0.0,0.0,0.0,128.540909,48.202839,1721542400.0,0.062237,4.0,0.0,3327.0,0.0,62.0,31872.0,9.0,5.0,0.062237,620.0,3947.0,665.400024,0.0,0.000496,HTTP
0.0,0.0,-0.0,62592.0,0.0,50.294941,44719.386719,337292.28125,292572.875,0.061319,0.139179,0.061319,64.0,0.139179,0.0,0.0,0.0,0.0,107.774872,50.294941,1721542400.0,0.139179,8.0,0.0,5817.0,0.0,62.0,31872.0,16.0,8.0,0.139179,889.0,6706.0,727.125,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,43.109951,40695.792969,235552.765625,194856.96875,0.061319,0.139179,0.061319,64.0,0.139179,0.0,0.0,0.0,0.0,93.404892,43.109951,1721542400.0,0.139179,7.0,0.0,3954.0,0.0,62.0,31872.0,14.0,7.0,0.139179,826.0,4780.0,564.857117,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,80.562653,63741.167969,637089.4375,573348.25,0.060661,0.124127,0.060157,64.0,0.124127,0.0,0.0,0.0,0.0,169.181564,80.562653,1721542400.0,0.124127,11.0,0.0,9785.0,0.0,62.0,31872.0,22.0,11.0,0.124127,1087.0,10872.0,889.545471,0.0,0.000504,HTTP
0.0,0.0,-0.0,64128.0,0.0,32.354343,35978.03125,91109.835938,55131.804688,0.060661,0.123631,0.060157,64.0,0.123631,0.0,0.0,0.0,0.0,72.797272,32.354343,1721542400.0,0.123631,5.0,0.0,1065.0,0.0,62.0,31872.0,10.0,5.0,0.123631,695.0,1760.0,213.0,0.0,0.000504,HTTP
0.0,0.0,-0.0,64128.0,0.0,72.239838,51306.335938,593522.5,542216.125,0.060608,0.124585,0.059503,64.0,0.124585,0.0,0.0,0.0,0.0,136.453018,56.186539,1721542400.0,0.124585,8.0,0.0,9382.0,0.0,62.0,31872.0,18.0,10.0,0.124585,913.0,10295.0,938.200012,0.0,0.001105,HTTP
0.0,0.0,-0.0,64128.0,0.0,72.741966,49787.835938,536415.4375,486627.625,0.061067,0.123725,0.060499,64.0,0.123725,0.0,0.0,0.0,0.0,137.401505,56.577087,1721542400.0,0.123725,8.0,0.0,8362.0,0.0,62.0,31872.0,18.0,10.0,0.123725,879.0,9241.0,836.200012,0.0,0.000568,HTTP
0.0,0.0,-0.0,64128.0,0.0,40.598583,40728.5,220076.8125,179348.3125,0.060499,0.123157,0.060499,64.0,0.123157,0.0,0.0,0.0,0.0,89.316887,40.598583,1721542400.0,0.123157,6.0,0.0,3313.0,0.0,62.0,31872.0,12.0,6.0,0.123157,752.0,4065.0,552.166687,0.0,0.0,HTTP
0.0,0.0,-0.0,184448.0,0.0,163.508713,67250.171875,1932538.25,1865288.125,0.061094,0.41588,0.061094,64.0,0.41588,0.0,0.0,0.0,0.0,281.331146,115.417908,1721542400.0,0.41588,49.0,0.0,98392.0,0.0,62.0,31872.0,118.0,69.0,0.41588,3568.0,101960.0,1425.971069,0.0,0.0,HTTP
0.0,0.0,-0.0,78720.0,0.0,89.132339,44598.582031,907205.125,862606.5625,0.061094,0.246824,0.061094,64.0,0.246824,0.0,0.0,0.0,0.0,158.007324,64.823517,1721542400.0,0.246824,17.0,0.0,27823.0,0.0,62.0,31872.0,40.0,23.0,0.246824,1461.0,29284.0,1209.695679,0.0,0.0,HTTP
0.0,0.0,-0.0,60672.0,0.0,51.200653,34867.644531,357585.375,322717.71875,0.062177,0.156248,0.06168,64.0,0.156248,0.0,0.0,0.0,0.0,96.001228,38.40049,1721542400.0,0.156248,7.0,0.0,7090.0,0.0,62.0,31872.0,16.0,9.0,0.156248,794.0,7884.0,787.777771,0.0,0.000497,HTTP
0.0,0.0,-0.0,64128.0,0.0,29.31554,28518.15625,144842.21875,116324.0625,0.062177,0.170558,0.060909,64.0,0.170558,0.0,0.0,0.0,0.0,64.494186,29.31554,1721542400.0,0.170558,6.0,0.0,2975.0,0.0,62.0,31872.0,12.0,6.0,0.170558,729.0,3704.0,495.833344,0.0,0.001268,HTTP
0.0,0.0,-0.0,64128.0,0.0,53.83783,38504.816406,432942.28125,394437.46875,0.077194,0.185743,0.075927,64.0,0.185743,0.0,0.0,0.0,0.0,107.675659,48.454044,1721542400.0,0.185743,10.0,0.0,10073.0,0.0,62.0,31872.0,21.0,11.0,0.185743,993.0,11066.0,915.727295,0.0,0.001267,HTTP
0.0,0.0,-0.0,63488.0,0.0,24.75174,24078.492188,121184.523438,97106.03125,0.077194,0.202006,0.075927,64.0,0.202006,0.0,0.0,0.0,0.0,54.453831,24.75174,1721542400.0,0.202006,6.0,0.0,2942.0,0.0,62.0,31872.0,12.0,6.0,0.202006,729.0,3671.0,490.333344,0.0,0.001267,HTTP
0.0,0.0,-0.0,59648.0,0.0,34.258701,27285.150391,258691.25,231406.09375,0.093548,0.262707,0.092176,64.0,0.262707,0.0,0.0,0.0,0.0,72.323921,34.258701,1721542400.0,0.262707,10.0,0.0,8443.0,0.0,62.0,31872.0,20.0,10.0,0.262707,995.0,9438.0,844.299988,0.0,0.001372,HTTP
0.0,0.0,-0.0,59648.0,0.0,52.465687,35547.519531,467219.0625,431671.53125,0.094048,0.247781,0.091882,64.0,0.247781,0.0,0.0,0.0,0.0,104.931374,48.429863,1721542400.0,0.247781,13.0,0.0,14398.0,0.0,62.0,31872.0,27.0,14.0,0.247781,1192.0,15590.0,1028.428589,0.0,0.002166,HTTP
0.0,0.0,-0.0,58752.0,0.0,40.535885,26753.683594,331226.8125,304473.125,0.108247,0.246695,0.10775,64.0,0.246695,0.0,0.0,0.0,0.0,77.018181,32.428707,1721542400.0,0.246695,9.0,0.0,10327.0,0.0,62.0,31872.0,20.0,11.0,0.246695,928.0,11255.0,938.818176,0.0,0.000497,HTTP
0.0,0.0,-0.0,59648.0,0.0,49.455341,27153.585938,513481.8125,486328.21875,0.123147,0.384185,0.122648,64.0,0.384185,0.0,0.0,0.0,0.0,91.101944,39.04369,1721542400.0,0.384185,16.0,0.0,24584.0,0.0,62.0,31872.0,36.0,20.0,0.384185,1390.0,25974.0,1229.199951,0.0,0.000499,HTTP
0.0,0.0,-0.0,64128.0,0.0,45.906834,29441.582031,403337.4375,373895.84375,0.123148,0.261399,0.122145,64.0,0.261399,0.0,0.0,0.0,0.0,87.988098,38.255692,1721542400.0,0.261399,11.0,0.0,13235.0,0.0,62.0,31872.0,24.0,13.0,0.261399,1058.0,14293.0,1018.076904,0.0,0.001003,HTTP
0.0,0.0,-0.0,64128.0,0.0,20.400335,19845.447266,111728.5625,91883.117188,0.122315,0.245094,0.121816,64.0,0.245094,0.0,0.0,0.0,0.0,44.880741,20.400335,1721542400.0,0.245094,6.0,0.0,3377.0,0.0,62.0,31872.0,12.0,6.0,0.245094,729.0,4106.0,562.833313,0.0,0.000499,HTTP
0.0,0.0,-0.0,64128.0,0.0,18.528898,23346.412109,66370.515625,43024.101562,0.106487,0.215879,0.10599,64.0,0.215879,0.0,0.0,0.0,0.0,46.322247,23.161123,1721542400.0,0.215879,6.0,0.0,1451.0,0.0,62.0,31872.0,11.0,5.0,0.215879,756.0,2207.0,290.200012,0.0,0.000497,HTTP
0.0,0.0,-0.0,64128.0,0.0,18.528898,23309.355469,67926.945312,44617.589844,0.106487,0.215879,0.10599,64.0,0.215879,0.0,0.0,0.0,0.0,46.322247,23.161123,1721542400.0,0.215879,6.0,0.0,1504.0,0.0,62.0,31872.0,11.0,5.0,0.215879,754.0,2258.0,300.799988,0.0,0.000497,HTTP
0.0,0.0,-0.0,63488.0,0.0,50.755329,40825.742188,419257.5,378431.75,0.107846,0.216726,0.107846,64.0,0.216726,0.0,0.0,0.0,0.0,106.124779,50.755329,1721542400.0,0.216726,12.0,0.0,11183.0,0.0,62.0,31872.0,24.0,12.0,0.216726,1206.0,12389.0,931.916687,0.0,0.0,HTTP
0.0,0.0,-0.0,62592.0,0.0,27.828667,25787.898438,150349.015625,124561.117188,0.105639,0.215605,0.105639,64.0,0.215605,0.0,0.0,0.0,0.0,55.657333,23.190556,1721542400.0,0.215605,6.0,0.0,3916.0,0.0,62.0,31872.0,13.0,7.0,0.215605,833.0,4749.0,559.428589,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,56.15575,34108.136719,533600.5625,499492.4375,0.10658,0.231499,0.10658,64.0,0.231499,0.0,0.0,0.0,0.0,99.352478,38.877056,1721542400.0,0.231499,10.0,0.0,15565.0,0.0,62.0,31872.0,24.0,14.0,0.231499,1096.0,16661.0,1111.785767,0.0,0.0,HTTP
0.0,0.0,-0.0,64128.0,0.0,21.598366,24051.939453,123715.4375,99663.5,0.107219,0.231499,0.106716,64.0,0.231499,0.0,0.0,0.0,0.0,47.516403,21.598366,1721542400.0,0.231499,6.0,0.0,3460.0,0.0,62.0,31872.0,12.0,6.0,0.231499,835.0,4295.0,576.666687,0.0,0.000503,HTTP
0.0,0.0,-0.0,64128.0,0.0,25.902374,26731.25,158936.96875,132205.71875,0.121962,0.231639,0.121205,64.0,0.231639,0.0,0.0,0.0,0.0,56.121811,25.902374,1721542400.0,0.231639,7.0,0.0,4466.0,0.0,62.0,31872.0,14.0,7.0,0.231639,902.0,5368.0,638.0,0.0,0.000757,HTTP
0.0,0.0,-0.0,63488.0,0.0,42.352421,28528.591797,420542.625,392014.03125,0.122459,0.354171,0.121702,64.0,0.354171,0.0,0.0,0.0,0.0,81.881348,36.705433,1721542400.0,0.354171,14.0,0.0,18511.0,0.0,62.0,31872.0,30.0,16.0,0.354171,1360.0,19871.0,1156.9375,0.0,0.000757,HTTP
0.0,0.0,-0.0,60672.0,0.0,48.766018,32023.017578,445298.78125,413275.75,0.107927,0.246073,0.107188,64.0,0.246073,0.0,0.0,0.0,0.0,89.404366,36.574512,1721542400.0,0.246073,10.0,0.0,13771.0,0.0,62.0,31872.0,23.0,13.0,0.246073,1094.0,14865.0,1059.307739,0.0,0.000739,HTTP
0.0,0.0,-0.0,64128.0,0.0,28.532648,25076.121094,183945.90625,158869.78125,0.107585,0.245333,0.107585,64.0,0.245333,0.0,0.0,0.0,0.0,57.065296,24.456554,1721542400.0,0.245333,7.0,0.0,5568.0,0.0,62.0,31872.0,15.0,8.0,0.245333,897.0,6465.0,696.0,0.0,0.0,HTTP
0.0,0.0,-0.0,63488.0,0.0,28.490028,25234.025391,190020.34375,164786.328125,0.107473,0.2457,0.107473,64.0,0.2457,0.0,0.0,0.0,0.0,56.980057,24.420025,1721542400.0,0.2457,7.0,0.0,5783.0,0.0,62.0,31872.0,15.0,8.0,0.2457,904.0,6687.0,722.875,0.0,0.0,HTTP
0.0,0.0,-0.0,58368.0,0.0,56.308014,34339.226562,504277.25,469938.0,0.107473,0.230873,0.107473,64.0,0.230873,0.0,0.0,0.0,0.0,99.621872,38.982471,1721542400.0,0.230873,10.0,0.0,14605.0,0.0,62.0,31872.0,24.0,14.0,0.230873,1101.0,15706.0,1043.214233,0.0,0.0,HTTP
0.0,0.0,-0.0,62592.0,0.0,25.940897,26771.005859,167128.5625,140357.546875,0.122534,0.231295,0.122037,64.0,0.231295,0.0,0.0,0.0,0.0,56.205276,25.940897,1721542400.0,0.231295,7.0,0.0,4734.0,0.0,62.0,31872.0,14.0,7.0,0.231295,902.0,5636.0,676.285706,0.0,0.000497,HTTP
0.0,0.0,-0.0,62592.0,0.0,48.892582,47262.832031,287814.34375,240551.515625,0.060439,0.122718,0.059933,64.0,0.122718,0.0,0.0,0.0,0.0,105.933929,48.892582,1721542400.0,0.122718,7.0,0.0,4304.0,0.0,62.0,31872.0,14.0,7.0,0.122718,845.0,5149.0,614.857117,0.0,0.000506,HTTP
0.0,0.0,-0.0,250624.0,0.0,238.06752,98622.054688,2843664.75,2745042.75,0.061435,0.386445,0.061435,64.0,0.386445,0.0,0.0,0.0,0.0,414.030487,173.375259,1721542400.0,0.386445,68.0,0.0,134042.0,0.0,62.0,31872.0,161.0,93.0,0.386445,4835.0,138877.0,1441.311768,0.0,0.0,HTTP
0.0,0.0,-0.0,62592.0,0.0,56.558289,43549.882812,443077.65625,399527.75,0.061435,0.141447,0.060433,64.0,0.141447,0.0,0.0,0.0,0.0,113.116577,49.488503,1721542400.0,0.141447,8.0,0.0,7947.0,0.0,62.0,31872.0,17.0,9.0,0.141447,879.0,8826.0,883.0,0.0,0.001002,HTTP
0.0,0.0,-0.0,64128.0,0.0,111.691521,57289.160156,1206784.0,1149494.75,0.061435,0.232784,0.060433,64.0,0.232784,0.0,0.0,0.0,0.0,201.903915,85.916557,1721542400.0,0.232784,21.0,0.0,34734.0,0.0,62.0,31872.0,48.0,27.0,0.232784,1750.0,36484.0,1286.444458,0.0,0.001002,HTTP
0.0,0.0,-0.0,64128.0,0.0,23.461786,29561.851562,73294.625,43732.769531,0.091492,0.17049,0.09049,64.0,0.17049,0.0,0.0,0.0,0.0,58.654469,29.327234,1721542400.0,0.17049,6.0,0.0,1165.0,0.0,62.0,31872.0,11.0,5.0,0.17049,756.0,1921.0,233.0,0.0,0.001002,HTTP
0.0,0.0,-0.0,160256.0,0.0,137.798538,50385.632812,1628487.0,1578101.375,0.061513,0.493474,0.060233,64.0,0.493474,0.0,0.0,0.0,0.0,224.935867,85.110863,1721542400.0,0.493474,43.0,0.0,98775.0,0.0,62.0,31872.0,112.0,69.0,0.493474,3181.0,101956.0,1431.521729,0.0,0.00128,HTTP
0.0,0.0,-0.0,63488.0,0.0,32.694695,32694.695312,134388.28125,101693.578125,0.061785,0.15293,0.06042,64.0,0.15293,0.0,0.0,0.0,0.0,71.928329,32.694695,1721542400.0,0.15293,6.0,0.0,2332.0,0.0,62.0,31872.0,12.0,6.0,0.15293,750.0,3082.0,388.666656,0.0,0.001365,HTTP
0.0,0.0,-0.0,62592.0,0.0,35.61338,33619.03125,185759.390625,152140.359375,0.061785,0.168476,0.06042,64.0,0.168476,0.0,0.0,0.0,0.0,77.162323,35.61338,1721542400.0,0.168476,7.0,0.0,3738.0,0.0,62.0,31872.0,14.0,7.0,0.168476,825.0,4563.0,534.0,0.0,0.001365,HTTP
0.0,0.0,-0.0,61568.0,0.0,47.455776,36256.214844,330244.75,293988.53125,0.061001,0.168578,0.06042,64.0,0.168578,0.0,0.0,0.0,0.0,94.911552,41.523804,1721542400.0,0.168578,8.0,0.0,6969.0,0.0,62.0,31872.0,17.0,9.0,0.168578,873.0,7842.0,774.333313,0.0,0.000581,HTTP
